relative_path,file_type,rows_sampled,columns_count,columns,numeric_columns,categorical_columns,detected_concepts,read_status,error
results/Rice/Federated/FedRep/IID/MobileNetV2/metrics.json,.json,5,22,"round, clients, elapsed_seconds, validation_by_client.client_0.accuracy, validation_by_client.client_0.balanced_accuracy, validation_by_client.client_0.macro_f1, validation_by_client.client_0.weighted_f1, validation_by_client.client_1.accuracy, validation_by_client.client_1.balanced_accuracy, validation_by_client.client_1.macro_f1, validation_by_client.client_1.weighted_f1, validation_by_client.client_2.accuracy, validation_by_client.client_2.balanced_accuracy, validation_by_client.client_2.macro_f1, validation_by_client.client_2.weighted_f1, validation_summary.mean_accuracy, validation_summary.mean_balanced_accuracy, validation_summary.mean_macro_f1, validation_summary.mean_weighted_f1, validation_summary.worst_client_macro_f1, validation_summary.best_client_macro_f1, validation_summary.std_client_macro_f1","round, elapsed_seconds, validation_by_client.client_0.accuracy, validation_by_client.client_0.balanced_accuracy, validation_by_client.client_0.macro_f1, validation_by_client.client_0.weighted_f1, validation_by_client.client_1.accuracy, validation_by_client.client_1.balanced_accuracy, validation_by_client.client_1.macro_f1, validation_by_client.client_1.weighted_f1, validation_by_client.client_2.accuracy, validation_by_client.client_2.balanced_accuracy, validation_by_client.client_2.macro_f1, validation_by_client.client_2.weighted_f1, validation_summary.mean_accuracy, validation_summary.mean_balanced_accuracy, validation_summary.mean_macro_f1, validation_summary.mean_weighted_f1, validation_summary.worst_client_macro_f1, validation_summary.best_client_macro_f1, validation_summary.std_client_macro_f1",clients,"metric: elapsed_seconds, validation_by_client.client_0.accuracy, validation_by_client.client_0.balanced_accuracy, validation_by_client.client_0.macro_f1, validation_by_client.client_1.accuracy, validation_by_client.client_1.balanced_accuracy, validation_by_client.client_1.macro_f1, validation_by_client.client_2.accuracy, validation_by_client.client_2.balanced_accuracy, validation_by_client.client_2.macro_f1, validation_summary.best_client_macro_f1, validation_summary.mean_accuracy, validation_summary.mean_balanced_accuracy, validation_summary.mean_macro_f1, validation_summary.std_client_macro_f1, validation_summary.worst_client_macro_f1; round_or_epoch: round; runtime: elapsed_seconds",read,
results/Rice/Federated/FedRep/IID/MobileNetV2/test_metrics.json,.json,0,40,"algorithm, communication, communication.estimated_cumulative_shared_fp32_mib, communication.estimated_shared_fp32_mib_per_transfer, communication.private_parameters_per_client, communication.shared_model_transfers, communication.shared_parameters, communication.total_parameters, experiment, protocol, selected_round, test_by_client, test_by_client.client_0, test_by_client.client_0.accuracy, test_by_client.client_0.balanced_accuracy, test_by_client.client_0.macro_f1, test_by_client.client_0.weighted_f1, test_by_client.client_1, test_by_client.client_1.accuracy, test_by_client.client_1.balanced_accuracy, test_by_client.client_1.macro_f1, test_by_client.client_1.weighted_f1, test_by_client.client_2, test_by_client.client_2.accuracy, test_by_client.client_2.balanced_accuracy, test_by_client.client_2.macro_f1, test_by_client.client_2.weighted_f1, test_summary, test_summary.best_client_macro_f1, test_summary.mean_accuracy, test_summary.mean_balanced_accuracy, test_summary.mean_macro_f1, test_summary.mean_weighted_f1, test_summary.std_client_macro_f1, test_summary.worst_client_macro_f1, training_schedule, training_schedule.head_epochs_per_round, training_schedule.head_learning_rate, training_schedule.representation_epochs_per_round, training_schedule.representation_learning_rate",,"algorithm, communication, communication.estimated_cumulative_shared_fp32_mib, communication.estimated_shared_fp32_mib_per_transfer, communication.private_parameters_per_client, communication.shared_model_transfers, communication.shared_parameters, communication.total_parameters, experiment, protocol, selected_round, test_by_client, test_by_client.client_0, test_by_client.client_0.accuracy, test_by_client.client_0.balanced_accuracy, test_by_client.client_0.macro_f1, test_by_client.client_0.weighted_f1, test_by_client.client_1, test_by_client.client_1.accuracy, test_by_client.client_1.balanced_accuracy, test_by_client.client_1.macro_f1, test_by_client.client_1.weighted_f1, test_by_client.client_2, test_by_client.client_2.accuracy, test_by_client.client_2.balanced_accuracy, test_by_client.client_2.macro_f1, test_by_client.client_2.weighted_f1, test_summary, test_summary.best_client_macro_f1, test_summary.mean_accuracy, test_summary.mean_balanced_accuracy, test_summary.mean_macro_f1, test_summary.mean_weighted_f1, test_summary.std_client_macro_f1, test_summary.worst_client_macro_f1, training_schedule, training_schedule.head_epochs_per_round, training_schedule.head_learning_rate, training_schedule.representation_epochs_per_round, training_schedule.representation_learning_rate","client: communication.private_parameters_per_client, test_by_client; efficiency: communication.shared_parameters, communication.total_parameters; method: algorithm; metric: communication, communication.estimated_cumulative_shared_fp32_mib, communication.estimated_shared_fp32_mib_per_transfer, communication.private_parameters_per_client, communication.shared_model_transfers, communication.shared_parameters, communication.total_parameters, test_by_client.client_0.accuracy, test_by_client.client_0.balanced_accuracy, test_by_client.client_0.macro_f1, test_by_client.client_1.accuracy, test_by_client.client_1.balanced_accuracy, test_by_client.client_1.macro_f1, test_by_client.client_2.accuracy, test_by_client.client_2.balanced_accuracy, test_by_client.client_2.macro_f1, test_summary.best_client_macro_f1, test_summary.mean_accuracy, test_summary.mean_balanced_accuracy, test_summary.mean_macro_f1, test_summary.std_client_macro_f1, test_summary.worst_client_macro_f1; round_or_epoch: selected_round, training_schedule.head_epochs_per_round, training_schedule.representation_epochs_per_round",keys-only,JSON was inspected as nested key paths.
results/Rice/Federated/FedRep/NonIID_alpha0p1/MobileNetV2/metrics.json,.json,5,22,"round, clients, elapsed_seconds, validation_by_client.client_0.accuracy, validation_by_client.client_0.balanced_accuracy, validation_by_client.client_0.macro_f1, validation_by_client.client_0.weighted_f1, validation_by_client.client_1.accuracy, validation_by_client.client_1.balanced_accuracy, validation_by_client.client_1.macro_f1, validation_by_client.client_1.weighted_f1, validation_by_client.client_2.accuracy, validation_by_client.client_2.balanced_accuracy, validation_by_client.client_2.macro_f1, validation_by_client.client_2.weighted_f1, validation_summary.mean_accuracy, validation_summary.mean_balanced_accuracy, validation_summary.mean_macro_f1, validation_summary.mean_weighted_f1, validation_summary.worst_client_macro_f1, validation_summary.best_client_macro_f1, validation_summary.std_client_macro_f1","round, elapsed_seconds, validation_by_client.client_0.accuracy, validation_by_client.client_0.balanced_accuracy, validation_by_client.client_0.macro_f1, validation_by_client.client_0.weighted_f1, validation_by_client.client_1.accuracy, validation_by_client.client_1.balanced_accuracy, validation_by_client.client_1.macro_f1, validation_by_client.client_1.weighted_f1, validation_by_client.client_2.accuracy, validation_by_client.client_2.balanced_accuracy, validation_by_client.client_2.macro_f1, validation_by_client.client_2.weighted_f1, validation_summary.mean_accuracy, validation_summary.mean_balanced_accuracy, validation_summary.mean_macro_f1, validation_summary.mean_weighted_f1, validation_summary.worst_client_macro_f1, validation_summary.best_client_macro_f1, validation_summary.std_client_macro_f1",clients,"metric: elapsed_seconds, validation_by_client.client_0.accuracy, validation_by_client.client_0.balanced_accuracy, validation_by_client.client_0.macro_f1, validation_by_client.client_1.accuracy, validation_by_client.client_1.balanced_accuracy, validation_by_client.client_1.macro_f1, validation_by_client.client_2.accuracy, validation_by_client.client_2.balanced_accuracy, validation_by_client.client_2.macro_f1, validation_summary.best_client_macro_f1, validation_summary.mean_accuracy, validation_summary.mean_balanced_accuracy, validation_summary.mean_macro_f1, validation_summary.std_client_macro_f1, validation_summary.worst_client_macro_f1; round_or_epoch: round; runtime: elapsed_seconds",read,
results/Rice/Federated/FedRep/NonIID_alpha0p1/MobileNetV2/test_metrics.json,.json,0,40,"algorithm, communication, communication.estimated_cumulative_shared_fp32_mib, communication.estimated_shared_fp32_mib_per_transfer, communication.private_parameters_per_client, communication.shared_model_transfers, communication.shared_parameters, communication.total_parameters, experiment, protocol, selected_round, test_by_client, test_by_client.client_0, test_by_client.client_0.accuracy, test_by_client.client_0.balanced_accuracy, test_by_client.client_0.macro_f1, test_by_client.client_0.weighted_f1, test_by_client.client_1, test_by_client.client_1.accuracy, test_by_client.client_1.balanced_accuracy, test_by_client.client_1.macro_f1, test_by_client.client_1.weighted_f1, test_by_client.client_2, test_by_client.client_2.accuracy, test_by_client.client_2.balanced_accuracy, test_by_client.client_2.macro_f1, test_by_client.client_2.weighted_f1, test_summary, test_summary.best_client_macro_f1, test_summary.mean_accuracy, test_summary.mean_balanced_accuracy, test_summary.mean_macro_f1, test_summary.mean_weighted_f1, test_summary.std_client_macro_f1, test_summary.worst_client_macro_f1, training_schedule, training_schedule.head_epochs_per_round, training_schedule.head_learning_rate, training_schedule.representation_epochs_per_round, training_schedule.representation_learning_rate",,"algorithm, communication, communication.estimated_cumulative_shared_fp32_mib, communication.estimated_shared_fp32_mib_per_transfer, communication.private_parameters_per_client, communication.shared_model_transfers, communication.shared_parameters, communication.total_parameters, experiment, protocol, selected_round, test_by_client, test_by_client.client_0, test_by_client.client_0.accuracy, test_by_client.client_0.balanced_accuracy, test_by_client.client_0.macro_f1, test_by_client.client_0.weighted_f1, test_by_client.client_1, test_by_client.client_1.accuracy, test_by_client.client_1.balanced_accuracy, test_by_client.client_1.macro_f1, test_by_client.client_1.weighted_f1, test_by_client.client_2, test_by_client.client_2.accuracy, test_by_client.client_2.balanced_accuracy, test_by_client.client_2.macro_f1, test_by_client.client_2.weighted_f1, test_summary, test_summary.best_client_macro_f1, test_summary.mean_accuracy, test_summary.mean_balanced_accuracy, test_summary.mean_macro_f1, test_summary.mean_weighted_f1, test_summary.std_client_macro_f1, test_summary.worst_client_macro_f1, training_schedule, training_schedule.head_epochs_per_round, training_schedule.head_learning_rate, training_schedule.representation_epochs_per_round, training_schedule.representation_learning_rate","client: communication.private_parameters_per_client, test_by_client; efficiency: communication.shared_parameters, communication.total_parameters; method: algorithm; metric: communication, communication.estimated_cumulative_shared_fp32_mib, communication.estimated_shared_fp32_mib_per_transfer, communication.private_parameters_per_client, communication.shared_model_transfers, communication.shared_parameters, communication.total_parameters, test_by_client.client_0.accuracy, test_by_client.client_0.balanced_accuracy, test_by_client.client_0.macro_f1, test_by_client.client_1.accuracy, test_by_client.client_1.balanced_accuracy, test_by_client.client_1.macro_f1, test_by_client.client_2.accuracy, test_by_client.client_2.balanced_accuracy, test_by_client.client_2.macro_f1, test_summary.best_client_macro_f1, test_summary.mean_accuracy, test_summary.mean_balanced_accuracy, test_summary.mean_macro_f1, test_summary.std_client_macro_f1, test_summary.worst_client_macro_f1; round_or_epoch: selected_round, training_schedule.head_epochs_per_round, training_schedule.representation_epochs_per_round",keys-only,JSON was inspected as nested key paths.
results/Rice/Federated/FedRep/NonIID_alpha0p5/MobileNetV2/metrics.json,.json,5,22,"round, clients, elapsed_seconds, validation_by_client.client_0.accuracy, validation_by_client.client_0.balanced_accuracy, validation_by_client.client_0.macro_f1, validation_by_client.client_0.weighted_f1, validation_by_client.client_1.accuracy, validation_by_client.client_1.balanced_accuracy, validation_by_client.client_1.macro_f1, validation_by_client.client_1.weighted_f1, validation_by_client.client_2.accuracy, validation_by_client.client_2.balanced_accuracy, validation_by_client.client_2.macro_f1, validation_by_client.client_2.weighted_f1, validation_summary.mean_accuracy, validation_summary.mean_balanced_accuracy, validation_summary.mean_macro_f1, validation_summary.mean_weighted_f1, validation_summary.worst_client_macro_f1, validation_summary.best_client_macro_f1, validation_summary.std_client_macro_f1","round, elapsed_seconds, validation_by_client.client_0.accuracy, validation_by_client.client_0.balanced_accuracy, validation_by_client.client_0.macro_f1, validation_by_client.client_0.weighted_f1, validation_by_client.client_1.accuracy, validation_by_client.client_1.balanced_accuracy, validation_by_client.client_1.macro_f1, validation_by_client.client_1.weighted_f1, validation_by_client.client_2.accuracy, validation_by_client.client_2.balanced_accuracy, validation_by_client.client_2.macro_f1, validation_by_client.client_2.weighted_f1, validation_summary.mean_accuracy, validation_summary.mean_balanced_accuracy, validation_summary.mean_macro_f1, validation_summary.mean_weighted_f1, validation_summary.worst_client_macro_f1, validation_summary.best_client_macro_f1, validation_summary.std_client_macro_f1",clients,"metric: elapsed_seconds, validation_by_client.client_0.accuracy, validation_by_client.client_0.balanced_accuracy, validation_by_client.client_0.macro_f1, validation_by_client.client_1.accuracy, validation_by_client.client_1.balanced_accuracy, validation_by_client.client_1.macro_f1, validation_by_client.client_2.accuracy, validation_by_client.client_2.balanced_accuracy, validation_by_client.client_2.macro_f1, validation_summary.best_client_macro_f1, validation_summary.mean_accuracy, validation_summary.mean_balanced_accuracy, validation_summary.mean_macro_f1, validation_summary.std_client_macro_f1, validation_summary.worst_client_macro_f1; round_or_epoch: round; runtime: elapsed_seconds",read,
results/Rice/Federated/FedRep/NonIID_alpha0p5/MobileNetV2/test_metrics.json,.json,0,40,"algorithm, communication, communication.estimated_cumulative_shared_fp32_mib, communication.estimated_shared_fp32_mib_per_transfer, communication.private_parameters_per_client, communication.shared_model_transfers, communication.shared_parameters, communication.total_parameters, experiment, protocol, selected_round, test_by_client, test_by_client.client_0, test_by_client.client_0.accuracy, test_by_client.client_0.balanced_accuracy, test_by_client.client_0.macro_f1, test_by_client.client_0.weighted_f1, test_by_client.client_1, test_by_client.client_1.accuracy, test_by_client.client_1.balanced_accuracy, test_by_client.client_1.macro_f1, test_by_client.client_1.weighted_f1, test_by_client.client_2, test_by_client.client_2.accuracy, test_by_client.client_2.balanced_accuracy, test_by_client.client_2.macro_f1, test_by_client.client_2.weighted_f1, test_summary, test_summary.best_client_macro_f1, test_summary.mean_accuracy, test_summary.mean_balanced_accuracy, test_summary.mean_macro_f1, test_summary.mean_weighted_f1, test_summary.std_client_macro_f1, test_summary.worst_client_macro_f1, training_schedule, training_schedule.head_epochs_per_round, training_schedule.head_learning_rate, training_schedule.representation_epochs_per_round, training_schedule.representation_learning_rate",,"algorithm, communication, communication.estimated_cumulative_shared_fp32_mib, communication.estimated_shared_fp32_mib_per_transfer, communication.private_parameters_per_client, communication.shared_model_transfers, communication.shared_parameters, communication.total_parameters, experiment, protocol, selected_round, test_by_client, test_by_client.client_0, test_by_client.client_0.accuracy, test_by_client.client_0.balanced_accuracy, test_by_client.client_0.macro_f1, test_by_client.client_0.weighted_f1, test_by_client.client_1, test_by_client.client_1.accuracy, test_by_client.client_1.balanced_accuracy, test_by_client.client_1.macro_f1, test_by_client.client_1.weighted_f1, test_by_client.client_2, test_by_client.client_2.accuracy, test_by_client.client_2.balanced_accuracy, test_by_client.client_2.macro_f1, test_by_client.client_2.weighted_f1, test_summary, test_summary.best_client_macro_f1, test_summary.mean_accuracy, test_summary.mean_balanced_accuracy, test_summary.mean_macro_f1, test_summary.mean_weighted_f1, test_summary.std_client_macro_f1, test_summary.worst_client_macro_f1, training_schedule, training_schedule.head_epochs_per_round, training_schedule.head_learning_rate, training_schedule.representation_epochs_per_round, training_schedule.representation_learning_rate","client: communication.private_parameters_per_client, test_by_client; efficiency: communication.shared_parameters, communication.total_parameters; method: algorithm; metric: communication, communication.estimated_cumulative_shared_fp32_mib, communication.estimated_shared_fp32_mib_per_transfer, communication.private_parameters_per_client, communication.shared_model_transfers, communication.shared_parameters, communication.total_parameters, test_by_client.client_0.accuracy, test_by_client.client_0.balanced_accuracy, test_by_client.client_0.macro_f1, test_by_client.client_1.accuracy, test_by_client.client_1.balanced_accuracy, test_by_client.client_1.macro_f1, test_by_client.client_2.accuracy, test_by_client.client_2.balanced_accuracy, test_by_client.client_2.macro_f1, test_summary.best_client_macro_f1, test_summary.mean_accuracy, test_summary.mean_balanced_accuracy, test_summary.mean_macro_f1, test_summary.std_client_macro_f1, test_summary.worst_client_macro_f1; round_or_epoch: selected_round, training_schedule.head_epochs_per_round, training_schedule.representation_epochs_per_round",keys-only,JSON was inspected as nested key paths.
results/Rice/Federated/Summaries/NonIID_alpha_comparison_MobileNetV2/all_results.csv,.csv,6,11,"algorithm, alpha, partition, selected_round, best_validation_macro_f1, test_accuracy, test_balanced_accuracy, test_macro_f1, test_weighted_f1, worst_client_macro_f1, std_client_macro_f1","alpha, selected_round, best_validation_macro_f1, test_accuracy, test_balanced_accuracy, test_macro_f1, test_weighted_f1, worst_client_macro_f1, std_client_macro_f1","algorithm, partition","alpha: alpha; distribution: partition; method: algorithm; metric: best_validation_macro_f1, std_client_macro_f1, test_accuracy, test_balanced_accuracy, test_macro_f1, worst_client_macro_f1; round_or_epoch: selected_round",read,
results/Rice/Federated/Summaries/NonIID_alpha_comparison_MobileNetV2/alpha_deltas.csv,.csv,3,6,"algorithm, alpha0p5_test_macro_f1, alpha0p1_test_macro_f1, delta_alpha0p1_minus_alpha0p5, alpha0p5_selected_round, alpha0p1_selected_round","alpha0p5_test_macro_f1, alpha0p1_test_macro_f1, delta_alpha0p1_minus_alpha0p5, alpha0p5_selected_round, alpha0p1_selected_round",algorithm,"method: algorithm; metric: alpha0p1_test_macro_f1, alpha0p5_test_macro_f1; round_or_epoch: alpha0p1_selected_round, alpha0p5_selected_round",read,
results/Rice/Federated/Summaries/NonIID_alpha_comparison_MobileNetV2/comparison_summary.json,.json,3,3,"rank, algorithm, test_macro_f1","rank, test_macro_f1",algorithm,method: algorithm; metric: test_macro_f1,read,
results/Rice/Federated/Summaries/Presentation_tables/table_1_alpha0p5_comprehensive.csv,.csv,12,7,"Approach, Data setting, Backbone, Accuracy, Balanced Acc., Macro-F1, Evaluation basis","Accuracy, Balanced Acc., Macro-F1","Approach, Data setting, Backbone, Evaluation basis","method: Approach; metric: Accuracy, Balanced Acc., Macro-F1; model: Backbone",read,
results/Rice/Federated/Summaries/Presentation_tables/table_2_alpha0p1_comparison.csv,.csv,3,9,"Method, IID F1, α=0.5 F1, α=0.1 F1, Δ 0.1−0.5, α=0.1 Bal. Acc., Worst client, Client std, Best round","IID F1, α=0.5 F1, α=0.1 F1, Δ 0.1−0.5, α=0.1 Bal. Acc., Best round","Method, Worst client, Client std","client: Client std, Worst client; distribution: IID F1; method: Method; metric: α=0.1 Bal. Acc.; round_or_epoch: Best round",read,
results/Rice/Summaries/resnet18_multiseed_summary.json,.json,0,42,"aggregate, aggregate.accuracy, aggregate.accuracy.maximum, aggregate.accuracy.mean, aggregate.accuracy.minimum, aggregate.accuracy.std, aggregate.balanced_accuracy, aggregate.balanced_accuracy.maximum, aggregate.balanced_accuracy.mean, aggregate.balanced_accuracy.minimum, aggregate.balanced_accuracy.std, aggregate.macro_f1, aggregate.macro_f1.maximum, aggregate.macro_f1.mean, aggregate.macro_f1.minimum, aggregate.macro_f1.std, aggregate.weighted_f1, aggregate.weighted_f1.maximum, aggregate.weighted_f1.mean, aggregate.weighted_f1.minimum, aggregate.weighted_f1.std, experiment, runs, runs.123, runs.123.accuracy, runs.123.balanced_accuracy, runs.123.loss, runs.123.macro_f1, runs.123.weighted_f1, runs.2026, runs.2026.accuracy, runs.2026.balanced_accuracy, runs.2026.loss, runs.2026.macro_f1, runs.2026.weighted_f1, runs.42, runs.42.accuracy, runs.42.balanced_accuracy, runs.42.loss, runs.42.macro_f1, runs.42.weighted_f1, seeds",,"aggregate, aggregate.accuracy, aggregate.accuracy.maximum, aggregate.accuracy.mean, aggregate.accuracy.minimum, aggregate.accuracy.std, aggregate.balanced_accuracy, aggregate.balanced_accuracy.maximum, aggregate.balanced_accuracy.mean, aggregate.balanced_accuracy.minimum, aggregate.balanced_accuracy.std, aggregate.macro_f1, aggregate.macro_f1.maximum, aggregate.macro_f1.mean, aggregate.macro_f1.minimum, aggregate.macro_f1.std, aggregate.weighted_f1, aggregate.weighted_f1.maximum, aggregate.weighted_f1.mean, aggregate.weighted_f1.minimum, aggregate.weighted_f1.std, experiment, runs, runs.123, runs.123.accuracy, runs.123.balanced_accuracy, runs.123.loss, runs.123.macro_f1, runs.123.weighted_f1, runs.2026, runs.2026.accuracy, runs.2026.balanced_accuracy, runs.2026.loss, runs.2026.macro_f1, runs.2026.weighted_f1, runs.42, runs.42.accuracy, runs.42.balanced_accuracy, runs.42.loss, runs.42.macro_f1, runs.42.weighted_f1, seeds","metric: aggregate.accuracy, aggregate.balanced_accuracy, aggregate.macro_f1, runs.123.accuracy, runs.123.balanced_accuracy, runs.123.loss, runs.123.macro_f1, runs.2026.accuracy, runs.2026.balanced_accuracy, runs.2026.loss, runs.2026.macro_f1, runs.42.accuracy, runs.42.balanced_accuracy, runs.42.loss, runs.42.macro_f1",keys-only,JSON was inspected as nested key paths.
results/Rice/SupportingEvidence/ResNet18Proof/exact_duplicate_summary.json,.json,0,6,"cross_split_duplicate_groups, cross_split_duplicate_images, duplicate_hash_groups, same_split_duplicate_groups, total_images, unique_hashes",,"cross_split_duplicate_groups, cross_split_duplicate_images, duplicate_hash_groups, same_split_duplicate_groups, total_images, unique_hashes","count: cross_split_duplicate_images, total_images",keys-only,JSON was inspected as nested key paths.
results/Rice/SupportingEvidence/ResNet18Proof/history.json,.json,10,8,"epoch, stage, train_loss, validation_loss, validation_accuracy, validation_balanced_accuracy, validation_macro_f1, epoch_seconds","epoch, train_loss, validation_loss, validation_accuracy, validation_balanced_accuracy, validation_macro_f1, epoch_seconds",stage,"metric: epoch_seconds, train_loss, validation_accuracy, validation_balanced_accuracy, validation_loss, validation_macro_f1; round_or_epoch: epoch, epoch_seconds; runtime: epoch_seconds",read,
results/Rice/SupportingEvidence/ResNet18Proof/metrics.json,.json,0,72,"classes, classification_report, classification_report.0_NOR, classification_report.0_NOR.f1-score, classification_report.0_NOR.precision, classification_report.0_NOR.recall, classification_report.0_NOR.support, classification_report.1_F&S, classification_report.1_F&S.f1-score, classification_report.1_F&S.precision, classification_report.1_F&S.recall, classification_report.1_F&S.support, classification_report.2_SD, classification_report.2_SD.f1-score, classification_report.2_SD.precision, classification_report.2_SD.recall, classification_report.2_SD.support, classification_report.3_MY, classification_report.3_MY.f1-score, classification_report.3_MY.precision, classification_report.3_MY.recall, classification_report.3_MY.support, classification_report.4_AP, classification_report.4_AP.f1-score, classification_report.4_AP.precision, classification_report.4_AP.recall, classification_report.4_AP.support, classification_report.5_BN, classification_report.5_BN.f1-score, classification_report.5_BN.precision, classification_report.5_BN.recall, classification_report.5_BN.support, classification_report.6_UN, classification_report.6_UN.f1-score, classification_report.6_UN.precision, classification_report.6_UN.recall, classification_report.6_UN.support, classification_report.7_IM, classification_report.7_IM.f1-score, classification_report.7_IM.precision, classification_report.7_IM.recall, classification_report.7_IM.support, classification_report.accuracy, classification_report.macro avg, classification_report.macro avg.f1-score, classification_report.macro avg.precision, classification_report.macro avg.recall, classification_report.macro avg.support, classification_report.weighted avg, classification_report.weighted avg.f1-score, classification_report.weighted avg.precision, classification_report.weighted avg.recall, classification_report.weighted avg.support, dataset_root, experiment, seed, split_sizes, split_sizes.test, split_sizes.train, split_sizes.validation, test, test.accuracy, test.balanced_accuracy, test.loss, test.macro_f1, test.weighted_f1, training, training.best_epoch, training.best_validation_macro_f1, training.finetune_epochs, training.total_seconds, training.warmup_epochs",,"classes, classification_report, classification_report.0_NOR, classification_report.0_NOR.f1-score, classification_report.0_NOR.precision, classification_report.0_NOR.recall, classification_report.0_NOR.support, classification_report.1_F&S, classification_report.1_F&S.f1-score, classification_report.1_F&S.precision, classification_report.1_F&S.recall, classification_report.1_F&S.support, classification_report.2_SD, classification_report.2_SD.f1-score, classification_report.2_SD.precision, classification_report.2_SD.recall, classification_report.2_SD.support, classification_report.3_MY, classification_report.3_MY.f1-score, classification_report.3_MY.precision, classification_report.3_MY.recall, classification_report.3_MY.support, classification_report.4_AP, classification_report.4_AP.f1-score, classification_report.4_AP.precision, classification_report.4_AP.recall, classification_report.4_AP.support, classification_report.5_BN, classification_report.5_BN.f1-score, classification_report.5_BN.precision, classification_report.5_BN.recall, classification_report.5_BN.support, classification_report.6_UN, classification_report.6_UN.f1-score, classification_report.6_UN.precision, classification_report.6_UN.recall, classification_report.6_UN.support, classification_report.7_IM, classification_report.7_IM.f1-score, classification_report.7_IM.precision, classification_report.7_IM.recall, classification_report.7_IM.support, classification_report.accuracy, classification_report.macro avg, classification_report.macro avg.f1-score, classification_report.macro avg.precision, classification_report.macro avg.recall, classification_report.macro avg.support, classification_report.weighted avg, classification_report.weighted avg.f1-score, classification_report.weighted avg.precision, classification_report.weighted avg.recall, classification_report.weighted avg.support, dataset_root, experiment, seed, split_sizes, split_sizes.test, split_sizes.train, split_sizes.validation, test, test.accuracy, test.balanced_accuracy, test.loss, test.macro_f1, test.weighted_f1, training, training.best_epoch, training.best_validation_macro_f1, training.finetune_epochs, training.total_seconds, training.warmup_epochs","count: classification_report.0_NOR.support, classification_report.1_F&S.support, classification_report.2_SD.support, classification_report.3_MY.support, classification_report.4_AP.support, classification_report.5_BN.support, classification_report.6_UN.support, classification_report.7_IM.support, classification_report.macro avg.support, classification_report.weighted avg.support; dataset: dataset_root; metric: classification_report.0_NOR.precision, classification_report.0_NOR.recall, classification_report.0_NOR.support, classification_report.1_F&S.precision, classification_report.1_F&S.recall, classification_report.1_F&S.support, classification_report.2_SD.precision, classification_report.2_SD.recall, classification_report.2_SD.support, classification_report.3_MY.precision, classification_report.3_MY.recall, classification_report.3_MY.support, classification_report.4_AP.precision, classification_report.4_AP.recall, classification_report.4_AP.support, classification_report.5_BN.precision, classification_report.5_BN.recall, classification_report.5_BN.support, classification_report.6_UN.precision, classification_report.6_UN.recall, classification_report.6_UN.support, classification_report.7_IM.precision, classification_report.7_IM.recall, classification_report.7_IM.support, classification_report.accuracy, classification_report.macro avg.precision, classification_report.macro avg.recall, classification_report.macro avg.support, classification_report.weighted avg.precision, classification_report.weighted avg.recall, classification_report.weighted avg.support, test.accuracy, test.balanced_accuracy, test.loss, test.macro_f1, training.best_validation_macro_f1, training.total_seconds; round_or_epoch: training.best_epoch; runtime: training.total_seconds; seed: seed; split: split_sizes, split_sizes.test, split_sizes.train, split_sizes.validation",keys-only,JSON was inspected as nested key paths.
